Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_A00001_001,ACS19_5yr_B02018001,ACS19_5yr_B02018002,ACS19_5yr_B02018003,ACS19_5yr_B02018004,ACS19_5yr_B02018005,ACS19_5yr_B02018006,ACS19_5yr_B02018007,ACS19_5yr_B02018008,ACS19_5yr_B02018009,ACS19_5yr_B02018010,ACS19_5yr_B02018011,ACS19_5yr_B02018012,ACS19_5yr_B02018013,ACS19_5yr_B02018014,ACS19_5yr_B02018015,ACS19_5yr_B02018016,ACS19_5yr_B02018017,ACS19_5yr_B02018018,ACS19_5yr_B02018019,ACS19_5yr_B02018020,ACS19_5yr_B02018021,ACS19_5yr_B02018022,ACS19_5yr_B02018023,ACS19_5yr_B02018024,ACS19_5yr_B02018001s,ACS19_5yr_B02018002s,ACS19_5yr_B02018003s,ACS19_5yr_B02018004s,ACS19_5yr_B02018005s,ACS19_5yr_B02018006s,ACS19_5yr_B02018007s,ACS19_5yr_B02018008s,ACS19_5yr_B02018009s,ACS19_5yr_B02018010s,ACS19_5yr_B02018011s,ACS19_5yr_B02018012s,ACS19_5yr_B02018013s,ACS19_5yr_B02018014s,ACS19_5yr_B02018015s,ACS19_5yr_B02018016s,ACS19_5yr_B02018017s,ACS19_5yr_B02018018s,ACS19_5yr_B02018019s,ACS19_5yr_B02018020s,ACS19_5yr_B02018021s,ACS19_5yr_B02018022s,ACS19_5yr_B02018023s,ACS19_5yr_B02018024s
"2119220","32000US2119220","Danville","Danville, KY Micro Area; Kentucky","ky","320","00","ACSSF","0007504",,,,,"21",,,,,,,,,,,,,,"19220",,,,,,,,,,,,,,,,,,,,,,,,,,,,54448,468,103,0,0,14,0,192,71,0,0,26,20,0,0,0,0,0,0,0,0,21,17,0,4,48.48485,41.21212,16.36364,16.36364,13.93939,16.36364,43.63636,30.30303,16.36364,16.36364,15.75758,17.57576,16.36364,16.36364,16.36364,16.36364,16.36364,16.36364,16.36364,16.36364,14.54545,12.12121,16.36364,5.454545
"2121060","32000US2121060","Elizabethtown-Fort Knox","Elizabethtown-Fort Knox, KY Metro Area; Kentucky","ky","320","00","ACSSF","0007505",,,,,"21",,,,,,,,,,,,,,"21060",,,,,,,,,,,,,,,,,,,,,,,,,,,,150913,4115,294,0,0,101,193,709,417,0,0,459,1289,28,0,0,97,0,106,0,0,109,141,0,172,127.2727,110.9091,16.36364,16.36364,80.60606,101.8182,189.0909,100.6061,16.36364,16.36364,119.3939,196.3636,29.69697,16.36364,16.36364,81.21212,16.36364,68.48485,16.36364,16.36364,46.06061,57.57576,16.36364,78.78788
"2121780","32000US2121780","Evansville","Evansville, IN-KY Metro Area (part); Kentucky","ky","320","00","ACSSF","0007506",,,,,"21",,,,,,,,,,,,,,"21780",,,,,,,,,,,,,,,,,,,,,,,,,,,,45829,294,80,0,0,1,0,39,81,0,5,14,60,0,0,0,0,0,0,0,0,0,14,0,0,39.39394,57.57576,14.54545,14.54545,1.212121,14.54545,41.21212,41.21212,14.54545,5.454545,12.72727,44.84848,14.54545,14.54545,14.54545,14.54545,14.54545,14.54545,14.54545,14.54545,14.54545,13.33333,14.54545,14.54545
"2123180","32000US2123180","Frankfort","Frankfort, KY Micro Area; Kentucky","ky","320","00","ACSSF","0007507",,,,,"21",,,,,,,,,,,,,,"23180",,,,,,,,,,,,,,,,,,,,,,,,,,,,72938,1231,517,0,0,0,0,79,244,0,0,72,66,0,0,0,144,0,41,0,0,0,61,0,7,73.93939,141.2121,16.36364,16.36364,16.36364,16.36364,61.81818,93.93939,16.36364,16.36364,36.9697,52.12121,16.36364,16.36364,16.36364,116.3636,16.36364,40,16.36364,16.36364,16.36364,52.12121,16.36364,6.666667
"2123980","32000US2123980","Glasgow","Glasgow, KY Micro Area; Kentucky","ky","320","00","ACSSF","0007508",,,,,"21",,,,,,,,,,,,,,"23980",,,,,,,,,,,,,,,,,,,,,,,,,,,,53920,455,24,24,0,13,0,76,216,0,0,9,93,0,0,0,0,0,0,0,0,0,0,0,0,35.15152,24.84848,24.84848,16.36364,15.75758,16.36364,60,93.33334,16.36364,16.36364,13.93939,78.18182,16.36364,16.36364,16.36364,16.36364,16.36364,16.36364,16.36364,16.36364,16.36364,16.36364,16.36364,16.36364
"2126580","32000US2126580","Huntington-Ashland","Huntington-Ashland, WV-KY-OH Metro Area (part); Kentucky","ky","320","00","ACSSF","0007509",,,,,"21",,,,,,,,,,,,,,"26580",,,,,,,,,,,,,,,,,,,,,,,,,,,,110396,702,117,0,0,52,0,137,119,0,0,0,75,0,0,0,0,0,49,0,11,20,0,0,122,50.30303,44.84848,16.36364,16.36364,43.0303,16.36364,59.39394,50.30303,16.36364,16.36364,16.36364,51.51515,16.36364,16.36364,16.36364,16.36364,16.36364,30.30303,16.36364,12.12121,19.39394,16.36364,16.36364,61.21212
"2130460","32000US2130460","Lexington-Fayette","Lexington-Fayette, KY Metro Area; Kentucky","ky","320","00","ACSSF","0007510",,,,,"21",,,,,,,,,,,,,,"30460",,,,,,,,,,,,,,,,,,,,,,,,,,,,510647,18269,3773,47,219,9,403,4006,1919,0,223,1947,1488,60,65,36,997,0,118,42,265,397,901,0,1354,234.5455,349.0909,27.87879,104.8485,5.454545,162.4242,361.2121,252.7273,16.36364,98.78788,261.2121,212.7273,29.09091,34.54546,24.84848,231.5152,16.36364,53.93939,21.81818,107.2727,126.0606,208.4848,16.36364,229.0909
"2130940","32000US2130940","London","London, KY Micro Area; Kentucky","ky","320","00","ACSSF","0007511",,,,,"21",,,,,,,,,,,,,,"30940",,,,,,,,,,,,,,,,,,,,,,,,,,,,148221,884,191,0,0,0,0,30,127,0,0,188,105,0,0,0,0,0,38,0,0,64,0,0,141,154.5455,106.0606,16.36364,16.36364,16.36364,16.36364,18.78788,75.75758,16.36364,16.36364,81.21212,83.0303,16.36364,16.36364,16.36364,16.36364,16.36364,35.75758,16.36364,16.36364,57.57576,16.36364,16.36364,78.78788
"2131140","32000US2131140","Louisville/Jefferson County","Louisville/Jefferson County, KY-IN Metro Area (part); Kentucky","ky","320","00","ACSSF","0007512",,,,,"21",,,,,,,,,,,,,,"31140",,,,,,,,,,,,,,,,,,,,,,,,,,,,995473,30396,8114,48,595,754,367,3557,3242,275,254,1475,3018,458,55,34,1106,0,584,76,227,1089,3739,0,1329,403.0303,532.1212,35.75758,223.0303,278.1818,152.7273,383.6364,424.8485,146.6667,92.12122,169.697,284.8485,270.9091,29.09091,24.24242,340.606,16.36364,221.8182,47.87879,81.81818,309.0909,389.0909,16.36364,222.4242
"2131580","32000US2131580","Madisonville","Madisonville, KY Micro Area; Kentucky","ky","320","00","ACSSF","0007513",,,,,"21",,,,,,,,,,,,,,"31580",,,,,,,,,,,,,,,,,,,,,,,,,,,,45331,378,24,0,0,0,0,97,176,0,0,26,26,0,0,0,0,0,0,0,0,16,13,0,0,4.848485,23.63636,14.54545,14.54545,14.54545,14.54545,50.90909,70.30303,14.54545,14.54545,19.39394,20,14.54545,14.54545,14.54545,14.54545,14.54545,14.54545,14.54545,14.54545,15.75758,13.33333,14.54545,14.54545
"2132460","32000US2132460","Mayfield","Mayfield, KY Micro Area; Kentucky","ky","320","00","ACSSF","0007514",,,,,"21",,,,,,,,,,,,,,"32460",,,,,,,,,,,,,,,,,,,,,,,,,,,,37248,265,46,0,0,0,0,76,61,0,0,17,19,0,0,0,0,0,0,0,0,0,37,0,9,27.87879,35.75758,14.54545,14.54545,14.54545,14.54545,32.72727,27.87879,14.54545,14.54545,14.54545,12.72727,14.54545,14.54545,14.54545,14.54545,14.54545,14.54545,14.54545,14.54545,14.54545,21.81818,14.54545,10.30303
"2132500","32000US2132500","Maysville","Maysville, KY Micro Area; Kentucky","ky","320","00","ACSSF","0007515",,,,,"21",,,,,,,,,,,,,,"32500",,,,,,,,,,,,,,,,,,,,,,,,,,,,17112,165,8,0,0,0,0,0,32,0,0,101,17,0,0,0,0,0,0,0,5,0,0,0,2,10.90909,9.090909,10.90909,10.90909,10.90909,10.90909,10.90909,19.39394,10.90909,10.90909,24.24242,13.33333,10.90909,10.90909,10.90909,10.90909,10.90909,10.90909,10.90909,6.060606,10.90909,10.90909,10.90909,3.030303
"2133180","32000US2133180","Middlesborough","Middlesborough, KY Micro Area; Kentucky","ky","320","00","ACSSF","0007516",,,,,"21",,,,,,,,,,,,,,"33180",,,,,,,,,,,,,,,,,,,,,,,,,,,,26791,134,0,0,0,0,0,0,62,0,0,54,3,0,0,0,0,0,0,0,0,0,0,0,15,69.09091,12.72727,12.72727,12.72727,12.72727,12.72727,12.72727,40,12.72727,12.72727,50.30303,3.030303,12.72727,12.72727,12.72727,12.72727,12.72727,12.72727,12.72727,12.72727,12.72727,12.72727,12.72727,13.33333
"2134460","32000US2134460","Mount Sterling","Mount Sterling, KY Micro Area; Kentucky","ky","320","00","ACSSF","0007517",,,,,"21",,,,,,,,,,,,,,"34460",,,,,,,,,,,,,,,,,,,,,,,,,,,,46682,155,7,0,0,0,0,45,50,0,0,0,4,0,0,0,0,0,12,0,0,0,37,0,0,56.9697,7.878788,14.54545,14.54545,14.54545,14.54545,30.30303,46.06061,14.54545,14.54545,14.54545,4.848485,14.54545,14.54545,14.54545,14.54545,14.54545,12.72727,14.54545,14.54545,14.54545,24.24242,14.54545,14.54545
"2134660","32000US2134660","Murray","Murray, KY Micro Area; Kentucky","ky","320","00","ACSSF","0007518",,,,,"21",,,,,,,,,,,,,,"34660",,,,,,,,,,,,,,,,,,,,,,,,,,,,38837,869,53,0,0,0,103,200,45,0,0,90,57,0,0,0,0,0,0,0,0,35,60,0,226,43.0303,29.69697,14.54545,14.54545,14.54545,70.30303,87.27273,26.66667,14.54545,14.54545,60,28.48485,14.54545,14.54545,14.54545,14.54545,14.54545,14.54545,14.54545,14.54545,40.60606,29.09091,14.54545,89.69697
"2136980","32000US2136980","Owensboro","Owensboro, KY Metro Area; Kentucky","ky","320","00","ACSSF","0007519",,,,,"21",,,,,,,,,,,,,,"36980",,,,,,,,,,,,,,,,,,,,,,,,,,,,118477,2122,499,0,0,711,0,116,210,0,18,64,146,10,0,0,94,0,0,0,0,100,19,0,135,66.66666,124.2424,16.36364,16.36364,162.4242,16.36364,57.57576,101.2121,16.36364,20,26.66667,56.9697,10.90909,16.36364,16.36364,82.42424,16.36364,16.36364,16.36364,16.36364,64.24242,16.9697,16.36364,64.24242
"2137140","32000US2137140","Paducah","Paducah, KY-IL Micro Area (part); Kentucky","ky","320","00","ACSSF","0007520",,,,,"21",,,,,,,,,,,,,,"37140",,,,,,,,,,,,,,,,,,,,,,,,,,,,82535,899,79,0,0,0,0,103,306,0,0,72,70,0,0,0,0,0,0,0,0,0,208,0,61,40.60606,42.42424,16.36364,16.36364,16.36364,16.36364,46.66667,109.0909,16.36364,16.36364,43.63636,49.09091,16.36364,16.36364,16.36364,16.36364,16.36364,16.36364,16.36364,16.36364,16.36364,105.4545,16.36364,36.9697
"2140080","32000US2140080","Richmond-Berea","Richmond-Berea, KY Micro Area; Kentucky","ky","320","00","ACSSF","0007521",,,,,"21",,,,,,,,,,,,,,"40080",,,,,,,,,,,,,,,,,,,,,,,,,,,,105026,1398,103,0,0,0,2,180,361,0,0,219,87,0,4,0,0,0,0,78,40,72,132,0,120,43.63636,47.27273,16.36364,16.36364,16.36364,6.666667,60,115.7576,16.36364,16.36364,83.0303,50.30303,16.36364,4.848485,16.36364,16.36364,16.36364,16.36364,63.0303,27.27273,40,77.57576,16.36364,63.63636
"2143700","32000US2143700","Somerset","Somerset, KY Micro Area; Kentucky","ky","320","00","ACSSF","0007522",,,,,"21",,,,,,,,,,,,,,"43700",,,,,,,,,,,,,,,,,,,,,,,,,,,,64350,581,430,0,0,0,0,15,0,0,0,19,84,0,0,0,0,0,0,0,0,0,0,0,33,16.36364,73.93939,16.36364,16.36364,16.36364,16.36364,15.75758,16.36364,16.36364,16.36364,15.15152,69.09091,16.36364,16.36364,16.36364,16.36364,16.36364,16.36364,16.36364,16.36364,16.36364,16.36364,16.36364,24.24242
"2210780","32000US2210780","Alexandria","Alexandria, LA Metro Area; Louisiana","la","320","00","ACSSF","0007886",,,,,"22",,,,,,,,,,,,,,"10780",,,,,,,,,,,,,,,,,,,,,,,,,,,,153310,2379,263,0,0,0,31,454,405,23,0,206,32,275,0,0,0,0,212,0,0,64,237,0,177,35.75758,113.9394,18.18182,18.18182,18.18182,23.63636,172.1212,133.9394,24.24242,18.18182,133.9394,20.60606,145.4545,18.18182,18.18182,18.18182,18.18182,113.3333,18.18182,18.18182,34.54546,92.72727,18.18182,87.87878
"2212940","32000US2212940","Baton Rouge","Baton Rouge, LA Metro Area; Louisiana","la","320","00","ACSSF","0007887",,,,,"22",,,,,,,,,,,,,,"12940",,,,,,,,,,,,,,,,,,,,,,,,,,,,854318,20762,2347,0,0,194,62,4285,2565,0,124,972,1063,18,11,0,53,0,319,44,150,452,7308,0,795,353.3333,447.8788,18.18182,18.18182,133.9394,44.24242,509.697,399.394,18.18182,90.30303,250.9091,273.3333,12.72727,10.30303,18.18182,47.27273,18.18182,153.9394,27.87879,72.72727,161.2121,593.9394,18.18182,309.0909
"2214220","32000US2214220","Bogalusa","Bogalusa, LA Micro Area; Louisiana","la","320","00","ACSSF","0007888",,,,,"22",,,,,,,,,,,,,,"14220",,,,,,,,,,,,,,,,,,,,,,,,,,,,46435,144,8,0,0,0,0,15,60,0,0,0,11,0,0,0,0,0,0,0,0,13,21,0,16,61.21212,7.272727,16.36364,16.36364,16.36364,16.36364,10.30303,49.69697,16.36364,16.36364,16.36364,10.30303,16.36364,16.36364,16.36364,16.36364,16.36364,16.36364,16.36364,16.36364,12.72727,20,16.36364,17.57576
"2219760","32000US2219760","DeRidder","DeRidder, LA Micro Area; Louisiana","la","320","00","ACSSF","0007889",,,,,"22",,,,,,,,,,,,,,"19760",,,,,,,,,,,,,,,,,,,,,,,,,,,,37043,400,4,0,0,0,0,4,157,0,0,34,151,7,0,0,0,0,0,0,8,10,23,0,2,33.93939,4.848485,16.36364,16.36364,16.36364,16.36364,4.242424,57.57576,16.36364,16.36364,16.36364,34.54546,4.848485,16.36364,16.36364,16.36364,16.36364,16.36364,16.36364,8.484848,10.30303,15.15152,16.36364,2.424242
"2222860","32000US2222860","Fort Polk South","Fort Polk South, LA Micro Area; Louisiana","la","320","00","ACSSF","0007890",,,,,"22",,,,,,,,,,,,,,"22860",,,,,,,,,,,,,,,,,,,,,,,,,,,,49646,1632,41,3,0,0,0,106,558,0,15,44,454,9,0,0,19,0,0,0,0,76,162,0,145,84.24242,16.9697,2.424242,16.36364,16.36364,16.36364,41.21212,110.303,16.36364,12.12121,20.60606,58.18182,6.666667,16.36364,16.36364,10.90909,16.36364,16.36364,16.36364,16.36364,24.24242,40.60606,16.36364,83.0303
"2225220","32000US2225220","Hammond","Hammond, LA Metro Area; Louisiana","la","320","00","ACSSF","0007891",,,,,"22",,,,,,,,,,,,,,"25220",,,,,,,,,,,,,,,,,,,,,,,,,,,,132057,1164,134,0,0,0,0,222,184,0,0,27,40,0,0,0,45,0,41,0,0,0,460,11,0,3.636364,66.06061,18.18182,18.18182,18.18182,18.18182,95.75758,72.12122,18.18182,18.18182,18.18182,26.06061,18.18182,18.18182,18.18182,32.72727,18.18182,43.63636,18.18182,18.18182,18.18182,150.9091,13.93939,18.18182
"2226380","32000US2226380","Houma-Thibodaux","Houma-Thibodaux, LA Metro Area; Louisiana","la","320","00","ACSSF","0007892",,,,,"22",,,,,,,,,,,,,,"26380",,,,,,,,,,,,,,,,,,,,,,,,,,,,210162,2606,188,0,0,0,13,391,242,0,90,314,59,14,55,0,0,0,52,0,7,0,866,14,301,126.0606,88.48485,18.18182,18.18182,18.18182,14.54545,173.9394,90.90909,18.18182,81.21212,138.7879,30.90909,14.54545,51.51515,18.18182,18.18182,18.18182,50.90909,18.18182,6.666667,18.18182,181.2121,10.90909,132.1212
"2227660","32000US2227660","Jennings","Jennings, LA Micro Area; Louisiana","la","320","00","ACSSF","0007893",,,,,"22",,,,,,,,,,,,,,"27660",,,,,,,,,,,,,,,,,,,,,,,,,,,,31441,199,9,0,0,0,0,62,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20.60606,11.51515,16.36364,16.36364,16.36364,16.36364,38.78788,39.39394,16.36364,16.36364,16.36364,16.36364,16.36364,16.36364,16.36364,16.36364,16.36364,16.36364,16.36364,16.36364,16.36364,16.36364,16.36364,20.60606
"2229180","32000US2229180","Lafayette","Lafayette, LA Metro Area; Louisiana","la","320","00","ACSSF","0007894",,,,,"22",,,,,,,,,,,,,,"29180",,,,,,,,,,,,,,,,,,,,,,,,,,,,489914,9944,1319,53,0,32,57,858,617,48,173,306,324,1632,0,0,51,0,0,9,34,103,3641,0,687,309.0909,343.6364,52.72727,18.18182,29.09091,38.78788,175.1515,154.5455,46.06061,95.15151,113.9394,150.303,311.5151,18.18182,18.18182,41.81818,18.18182,18.18182,9.090909,26.06061,46.66667,338.1818,18.18182,289.0909
"2229340","32000US2229340","Lake Charles","Lake Charles, LA Metro Area; Louisiana","la","320","00","ACSSF","0007895",,,,,"22",,,,,,,,,,,,,,"29340",,,,,,,,,,,,,,,,,,,,,,,,,,,,208549,3420,984,18,0,0,96,220,371,0,64,160,218,0,0,0,225,0,208,0,40,106,666,0,44,126.0606,203.0303,15.75758,18.18182,18.18182,87.27273,70.90909,121.8182,18.18182,35.15152,55.75758,73.93939,18.18182,18.18182,18.18182,46.66667,18.18182,86.66666,18.18182,22.42424,40,196.9697,18.18182,22.42424
"2233380","32000US2233380","Minden","Minden, LA Micro Area; Louisiana","la","320","00","ACSSF","0007896",,,,,"22",,,,,,,,,,,,,,"33380",,,,,,,,,,,,,,,,,,,,,,,,,,,,39242,208,0,0,0,0,0,1,64,0,0,2,13,0,0,0,0,0,0,0,0,68,0,0,60,23.0303,16.36364,16.36364,16.36364,16.36364,16.36364,1.212121,32.12121,16.36364,16.36364,1.818182,10.30303,16.36364,16.36364,16.36364,16.36364,16.36364,16.36364,16.36364,16.36364,32.72727,16.36364,16.36364,37.57576
"2233740","32000US2233740","Monroe","Monroe, LA Metro Area; Louisiana","la","320","00","ACSSF","0007897",,,,,"22",,,,,,,,,,,,,,"33740",,,,,,,,,,,,,,,,,,,,,,,,,,,,203457,2340,409,0,0,0,0,351,313,0,0,65,220,25,0,63,53,0,0,0,0,81,619,0,141,109.0909,126.0606,18.18182,18.18182,18.18182,18.18182,113.3333,87.87878,18.18182,18.18182,27.27273,78.78788,30.90909,18.18182,60,27.27273,18.18182,18.18182,18.18182,18.18182,74.54546,149.697,18.18182,96.9697
"2234020","32000US2234020","Morgan City","Morgan City, LA Micro Area; Louisiana","la","320","00","ACSSF","0007898",,,,,"22",,,,,,,,,,,,,,"34020",,,,,,,,,,,,,,,,,,,,,,,,,,,,50968,1112,0,0,0,0,0,16,190,0,0,132,2,0,0,0,0,0,0,0,0,0,713,0,59,88.48485,18.18182,18.18182,18.18182,18.18182,18.18182,14.54545,98.78788,18.18182,18.18182,100,2.424242,18.18182,18.18182,18.18182,18.18182,18.18182,18.18182,18.18182,18.18182,18.18182,115.1515,18.18182,47.87879
"2235020","32000US2235020","Natchez","Natchez, MS-LA Micro Area (part); Louisiana","la","320","00","ACSSF","0007899",,,,,"22",,,,,,,,,,,,,,"35020",,,,,,,,,,,,,,,,,,,,,,,,,,,,19778,29,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.36364,16.36364,12.12121,12.12121,12.12121,12.12121,12.12121,12.12121,12.12121,12.12121,12.12121,12.12121,12.12121,12.12121,12.12121,12.12121,12.12121,12.12121,12.12121,12.12121,12.12121,12.12121,12.12121,12.12121
"2235060","32000US2235060","Natchitoches","Natchitoches, LA Micro Area; Louisiana","la","320","00","ACSSF","0007900",,,,,"22",,,,,,,,,,,,,,"35060",,,,,,,,,,,,,,,,,,,,,,,,,,,,38769,341,26,0,0,0,0,62,31,0,0,25,132,0,0,0,0,0,22,0,10,0,33,0,0,25.45455,29.09091,16.36364,16.36364,16.36364,16.36364,46.06061,20.60606,16.36364,16.36364,23.0303,75.75758,16.36364,16.36364,16.36364,16.36364,16.36364,27.27273,16.36364,9.090909,16.36364,25.45455,16.36364,16.36364
"2235380","32000US2235380","New Orleans-Metairie","New Orleans-Metairie, LA Metro Area; Louisiana","la","320","00","ACSSF","0007901",,,,,"22",,,,,,,,,,,,,,"35380",,,,,,,,,,,,,,,,,,,,,,,,,,,,1267777,43459,4919,94,0,173,552,6844,4390,30,151,1470,1505,232,34,34,227,0,862,147,346,550,19419,0,1480,406.6667,473.9394,55.15152,18.18182,87.27273,138.7879,546.6667,453.3333,26.06061,60.60606,185.4545,273.3333,126.6667,18.18182,16.9697,100,18.18182,223.0303,70.30303,127.8788,142.4242,726.6667,18.18182,377.5757
"2236660","32000US2236660","Opelousas","Opelousas, LA Micro Area; Louisiana","la","320","00","ACSSF","0007902",,,,,"22",,,,,,,,,,,,,,"36660",,,,,,,,,,,,,,,,,,,,,,,,,,,,83172,175,30,0,0,0,0,62,27,0,3,21,16,0,0,7,0,0,0,0,0,0,0,0,9,54.54546,18.78788,18.18182,18.18182,18.18182,18.18182,35.15152,16.36364,18.18182,3.030303,14.54545,14.54545,18.18182,18.18182,7.272727,18.18182,18.18182,18.18182,18.18182,18.18182,18.18182,18.18182,18.18182,9.090909
"2240820","32000US2240820","Ruston","Ruston, LA Micro Area; Louisiana","la","320","00","ACSSF","0007903",,,,,"22",,,,,,,,,,,,,,"40820",,,,,,,,,,,,,,,,,,,,,,,,,,,,47246,880,178,0,0,0,0,349,91,0,12,25,27,14,0,0,0,0,0,0,0,15,141,0,28,29.09091,80,16.36364,16.36364,16.36364,16.36364,83.63636,45.45454,16.36364,10.30303,17.57576,27.87879,13.33333,16.36364,16.36364,16.36364,16.36364,16.36364,16.36364,16.36364,15.75758,56.9697,16.36364,24.24242
"2243340","32000US2243340","Shreveport-Bossier City","Shreveport-Bossier City, LA Metro Area; Louisiana","la","320","00","ACSSF","0007904",,,,,"22",,,,,,,,,,,,,,"43340",,,,,,,,,,,,,,,,,,,,,,,,,,,,399619,7406,1082,0,0,52,156,745,2016,2,0,517,594,10,0,0,59,0,303,88,17,188,1337,0,240,233.3333,210.9091,18.18182,18.18182,50.90909,102.4242,158.1818,263.6364,3.636364,18.18182,141.2121,127.8788,10.90909,18.18182,18.18182,53.93939,18.18182,130.9091,55.15152,18.18182,66.06061,241.8182,18.18182,79.39394
"2312300","32000US2312300","Augusta-Waterville","Augusta-Waterville, ME Micro Area; Maine","me","320","00","ACSSF","0002963",,,,,"23",,,,,,,,,,,,,,"12300",,,,,,,,,,,,,,,,,,,,,,,,,,,,121753,1649,223,0,0,0,96,492,310,0,11,121,56,0,0,0,0,0,0,0,10,15,160,0,155,15.15152,84.84849,14.54545,14.54545,14.54545,62.42424,106.0606,77.57576,14.54545,11.51515,40.60606,24.24242,14.54545,14.54545,14.54545,14.54545,14.54545,14.54545,14.54545,9.090909,8.484848,50.30303,14.54545,101.8182
"2312620","32000US2312620","Bangor","Bangor, ME Metro Area; Maine","me","320","00","ACSSF","0002964",,,,,"23",,,,,,,,,,,,,,"12620",,,,,,,,,,,,,,,,,,,,,,,,,,,,151774,2358,298,0,0,0,0,513,402,0,0,148,276,0,0,0,15,0,133,2,0,222,215,0,134,43.63636,86.66666,14.54545,14.54545,14.54545,14.54545,92.72727,86.66666,14.54545,14.54545,41.81818,86.66666,14.54545,14.54545,14.54545,9.69697,14.54545,81.81818,1.818182,14.54545,107.2727,96.36364,14.54545,42.42424
"2330340","32000US2330340","Lewiston-Auburn","Lewiston-Auburn, ME Metro Area; Maine","me","320","00","ACSSF","0002965",,,,,"23",,,,,,,,,,,,,,"30340",,,,,,,,,,,,,,,,,,,,,,,,,,,,107602,1725,103,79,0,0,17,448,486,0,6,113,223,0,0,0,0,0,1,0,0,40,177,0,32,144.2424,36.9697,50.90909,14.54545,14.54545,13.33333,78.78788,112.1212,14.54545,6.666667,37.57576,76.36364,14.54545,14.54545,14.54545,14.54545,14.54545,3.030303,14.54545,14.54545,25.45455,55.75758,14.54545,19.39394
"2338860","32000US2338860","Portland-South Portland","Portland-South Portland, ME Metro Area; Maine","me","320","00","ACSSF","0002966",,,,,"23",,,,,,,,,,,,,,"38860",,,,,,,,,,,,,,,,,,,,,,,,,,,,532075,13322,1752,0,0,0,1738,2548,2058,0,138,738,1125,48,0,0,177,0,219,0,39,419,1415,17,891,212.7273,283.6364,14.54545,14.54545,14.54545,283.6364,272.1212,263.0303,14.54545,70.30303,136.9697,188.4848,29.69697,14.54545,14.54545,93.93939,14.54545,91.51515,14.54545,18.78788,132.1212,270.303,16.9697,201.8182
"2412580","32000US2412580","Baltimore-Columbia-Towson","Baltimore-Columbia-Towson, MD Metro Area; Maryland","md","320","00","ACSSF","0007755",,,,,"24",,,,,,,,,,,,,,"12580",,,,,,,,,,,,,,,,,,,,,,,,,,,,2796733,190619,49163,1469,297,1911,1151,33661,27190,68,822,7084,29760,515,297,238,4821,50,10654,784,1463,3073,9832,43,6273,716.9697,1384.242,337.5757,210.303,500,290.9091,1150.303,1021.818,51.51515,178.1818,447.2727,973.3333,184.8485,107.8788,129.697,608.4849,30.30303,903.6364,240,205.4545,318.7879,851.5151,27.27273,589.0909
"2415680","32000US2415680","California-Lexington Park","California-Lexington Park, MD Metro Area; Maryland","md","320","00","ACSSF","0007756",,,,,"24",,,,,,,,,,,,,,"15680",,,,,,,,,,,,,,,,,,,,,,,,,,,,112290,4521,392,0,0,0,56,524,2084,0,93,362,145,0,0,0,0,0,36,24,54,96,623,0,32,100.6061,142.4242,16.9697,16.9697,16.9697,53.93939,140,218.7879,16.9697,47.87879,101.2121,60,16.9697,16.9697,16.9697,16.9697,16.9697,24.24242,24.24242,50.90909,51.51515,246.6667,16.9697,17.57576
"2415700","32000US2415700","Cambridge","Cambridge, MD Micro Area; Maryland","md","320","00","ACSSF","0007757",,,,,"24",,,,,,,,,,,,,,"15700",,,,,,,,,,,,,,,,,,,,,,,,,,,,32138,758,87,0,0,0,70,41,126,0,0,35,21,16,0,0,0,0,11,0,0,3,58,0,290,178.7879,35.15152,15.15152,15.15152,15.15152,39.39394,20.60606,44.84848,15.15152,15.15152,18.78788,11.51515,16.9697,15.15152,15.15152,15.15152,15.15152,10.90909,15.15152,15.15152,3.636364,32.72727,15.15152,164.8485
